Price,year,company,name,kms_driven
13995,2013,subaru,xv crosstrek,102433
10999,2013,subaru,xv crosstrek,143000
14899,2013,subaru,xv crosstrek,103297
10985,2013,subaru,xv crosstrek,142089
14000,2013,subaru,xv crosstrek,120050
11995,2013,subaru,xv crosstrek,116449
13495,2013,subaru,xv crosstrek,80095
13999,2013,subaru,xv crosstrek,90221
9400,2013,subaru,xv crosstrek,155000
7997,2013,subaru,xv crosstrek,156936
7500,2013,subaru,xv crosstrek,172010
13350,2013,subaru,xv crosstrek,116000
9950,2013,subaru,xv crosstrek,101465
10813,2013,subaru,xv crosstrek,143256
15995,2013,subaru,xv crosstrek,109028
12999,2013,subaru,xv crosstrek,108071
9400,2013,subaru,xv crosstrek,124494
11000,2013,subaru,xv crosstrek,109000
13884,2013,subaru,xv crosstrek,70926
13499,2013,subaru,xv crosstrek,113420
16595,2013,subaru,xv crosstrek,33501
13788,2013,subaru,xv crosstrek,116303
14991,2013,subaru,xv crosstrek,56104
12495,2013,subaru,xv crosstrek,114647
11995,2013,subaru,xv crosstrek,129000
14544,2014,subaru,xv crosstrek,74155
10900,2014,subaru,xv crosstrek,140769
12998,2014,subaru,xv crosstrek,108589
15944,2014,subaru,xv crosstrek,74155
16000,2014,subaru,xv crosstrek,92000
13999,2014,subaru,xv crosstrek,104540
11111,2014,subaru,xv crosstrek,138877
13990,2014,subaru,xv crosstrek,70000
14639,2014,subaru,xv crosstrek,98361
12995,2014,subaru,xv crosstrek,84165
9500,2014,subaru,xv crosstrek,155736
14995,2014,subaru,xv crosstrek,71116
14299,2014,subaru,xv crosstrek,30518
12998,2014,subaru,xv crosstrek,93012
12999,2014,subaru,xv crosstrek,120000
8998,2014,subaru,xv crosstrek,153028
14785,2014,subaru,xv crosstrek,109007
7700,2014,subaru,xv crosstrek,155736
14775,2014,subaru,xv crosstrek,72240
6900,2014,subaru,xv crosstrek,177895
8995,2014,subaru,xv crosstrek,143915
14777,2014,subaru,xv crosstrek,113328
18995,2014,subaru,xv crosstrek,41273
9488,2014,subaru,xv crosstrek,184119
13500,2014,subaru,xv crosstrek,118600
15795,2014,subaru,xv crosstrek,83153
10992,2014,subaru,xv crosstrek,120955
13200,2014,subaru,xv crosstrek,80854
14999,2014,subaru,xv crosstrek,70009
9950,2014,subaru,xv crosstrek,117068
14995,2014,subaru,xv crosstrek,95490
9998,2014,subaru,xv crosstrek,153028
12900,2014,subaru,xv crosstrek,113944
11995,2014,subaru,xv crosstrek,115326
14000,2014,subaru,xv crosstrek,69000
13995,2014,subaru,xv crosstrek,97914
12500,2014,subaru,xv crosstrek,69999
12990,2014,subaru,xv crosstrek,91780
11000,2014,subaru,xv crosstrek,143000
10250,2014,subaru,xv crosstrek,103921
13900,2014,subaru,xv crosstrek,76560
15925,2014,subaru,xv crosstrek,84020
8299,2014,subaru,xv crosstrek,152000
14495,2014,subaru,xv crosstrek,95490
13791,2014,subaru,xv crosstrek,62704
13456,2015,subaru,xv crosstrek,46673
14880,2015,subaru,xv crosstrek,98325
13995,2015,subaru,xv crosstrek,96920
16500,2015,subaru,xv crosstrek,53500
15777,2015,subaru,xv crosstrek,78000
15900,2015,subaru,xv crosstrek,51500
14495,2015,subaru,xv crosstrek,115964
17575,2015,subaru,xv crosstrek,46403
18998,2015,subaru,xv crosstrek,66528
14499,2015,subaru,xv crosstrek,100271
11950,2015,subaru,xv crosstrek,55133
13000,2015,subaru,xv crosstrek,36000
15999,2015,subaru,xv crosstrek,109000
15345,2015,subaru,xv crosstrek,88093
12495,2015,subaru,xv crosstrek,115560
17995,2015,subaru,xv crosstrek,102285
12996,2015,subaru,xv crosstrek,106484
15680,2015,subaru,xv crosstrek,123475
16777,2015,subaru,xv crosstrek,78000
15274,2015,subaru,xv crosstrek,49620
14477,2015,subaru,xv crosstrek,67645
13000,2015,subaru,xv crosstrek,113500
18499,2015,subaru,xv crosstrek,52572
14995,2015,subaru,xv crosstrek,80089
13750,2015,subaru,xv crosstrek,10800
16900,2015,subaru,xv crosstrek,61516
15800,2013,cadillac,xts4,31470
24500,2014,cadillac,xts vsport platinum,63000
20990,2016,cadillac,xts standard sedan 4d,35401
18990,2013,cadillac,xts sedan 4d,39990
17990,2013,cadillac,xts sedan 4d,39990
18590,2013,cadillac,xts sedan 4d,39990
19590,2013,cadillac,xts sedan 4d,19946
18990,2013,cadillac,xts sedan 4d,19946
15990,2014,cadillac,xts sedan 4d,83522
15990,2015,cadillac,xts sedan 4d,84012
5995,2013,cadillac,xts professional,88691
19900,2018,cadillac,xts pro liverysedan w,51701
21590,2014,cadillac,xts premium collection,50526
21990,2014,cadillac,xts premium collection,50526
21998,2014,cadillac,xts premium awd,44629
22995,2013,cadillac,xts premium,40845
5800,2014,cadillac,xts premium,232242
17980,2013,cadillac,xts platinum,67537
20900,2013,cadillac,xts platinum,36341
21995,2014,cadillac,xts platinum,93492
18500,2014,cadillac,xts luxury sport sedan,24400
18500,2017,cadillac,xts luxury sedan 4d,64800
24990,2018,cadillac,xts luxury sedan 4d,38272
33990,2019,cadillac,xts luxury sedan 4d,14733
25590,2019,cadillac,xts luxury sedan 4d,44153
18046,2014,cadillac,xts luxury fwd,62325
19990,2014,cadillac,xts luxury collection,44287
19990,2014,cadillac,xts luxury collection,49705
30347,2019,cadillac,xts luxury awd! awd,21087
30891,2019,cadillac,xts luxury awd! awd,21087
21590,2018,cadillac,xts luxury automatic,53916
14995,2013,cadillac,xts luxury,64200
14900,2013,cadillac,xts luxury,98943
17888,2013,cadillac,xts luxury,45000
14900,2013,cadillac,xts luxury,71000
12395,2013,cadillac,xts luxury,117649
1500,2013,cadillac,xts luxury,76294
12000,2014,cadillac,xts luxury,129504
13500,2015,cadillac,xts luxury,98000
11900,2015,cadillac,xts luxury,65056
12500,2015,cadillac,xts luxury,154037
18000,2016,cadillac,xts luxury,40000
17980,2016,cadillac,xts luxury,90560
17000,2017,cadillac,xts luxury,52000
20500,2017,cadillac,xts luxury,51000
23995,2017,cadillac,xts luxury,25000
22900,2018,cadillac,xts luxury,45500
15999,2018,cadillac,xts luxury,32000
22900,2018,cadillac,xts luxury,53446
22988,2018,cadillac,xts luxury,54411
15999,2018,cadillac,xts luxury,36000
32863,2019,cadillac,xts luxury,15568
21998,2014,cadillac,xts awd premium,44629
5000,2013,cadillac,xts awd,124640
11999,2015,cadillac,xts awd,118000
24990,2019,cadillac,xts 4dr sdn luxury fwd,39185
24990,2019,cadillac,xts 4dr sdn luxury fwd,38042
24990,2019,cadillac,xts 4dr sdn luxury fwd,36464
11900,2013,cadillac,xts 4dr fwd,67670
11998,2013,cadillac,xts,130527
13995,2013,cadillac,xts,111223
18498,2013,cadillac,xts,58696
19999,2013,cadillac,xts,45000
19772,2013,cadillac,xts,58080
20995,2013,cadillac,xts,30100
10195,2013,cadillac,xts,120742
11995,2013,cadillac,xts,149328
12995,2013,cadillac,xts,101219
14480,2013,cadillac,xts,92405
15000,2013,cadillac,xts,43000
14619,2013,cadillac,xts,81502
15000,2013,cadillac,xts,64100
16400,2013,cadillac,xts,54711
17969,2013,cadillac,xts,67012
9495,2013,cadillac,xts,213952
18990,2013,cadillac,xts,29566
12998,2013,cadillac,xts,130527
15888,2013,cadillac,xts,92197
18900,2013,cadillac,xts,46815
16500,2013,cadillac,xts,48708
13999,2013,cadillac,xts,110431
13950,2013,cadillac,xts,89718
16900,2013,cadillac,xts,41500
15593,2013,cadillac,xts,80585
16999,2013,cadillac,xts,88066
13900,2013,cadillac,xts,83000
13000,2013,cadillac,xts,60300
19950,2014,cadillac,xts,57889
11300,2014,cadillac,xts,150250
19995,2014,cadillac,xts,26886
15999,2014,cadillac,xts,124293
18000,2014,cadillac,xts,61984
15999,2014,cadillac,xts,76615
12999,2014,cadillac,xts,163580
11999,2014,cadillac,xts,163580
10999,2014,cadillac,xts,163580
12900,2014,cadillac,xts,104868
16000,2014,cadillac,xts,55000
15000,2014,cadillac,xts,62000
16900,2014,cadillac,xts,19000
19995,2014,cadillac,xts,19789
17500,2015,cadillac,xts,76000
18995,2015,cadillac,xts,55078
9995,2015,cadillac,xts,77382
13995,2015,cadillac,xts,124985
18995,2015,cadillac,xts,37377
17495,2015,cadillac,xts,79043
21995,2015,cadillac,xts,42017
15999,2015,cadillac,xts,71935
21974,2016,cadillac,xts,58923
21891,2016,cadillac,xts,51098
23609,2016,cadillac,xts,32134
19553,2016,cadillac,xts,77161
16500,2016,cadillac,xts,80000
14995,2016,cadillac,xts,112059
24995,2016,cadillac,xts,36000
17900,2016,cadillac,xts,90730
22999,2016,cadillac,xts,40884
18995,2016,cadillac,xts,144250
25718,2017,cadillac,xts,25101
22995,2017,cadillac,xts,62051
12900,2017,cadillac,xts,120000
21995,2017,cadillac,xts,58562
20219,2017,cadillac,xts,49980
21994,2017,cadillac,xts,47664
18997,2017,cadillac,xts,80209
21995,2017,cadillac,xts,30186
16918,2017,cadillac,xts,73856
17995,2017,cadillac,xts,54580
22495,2017,cadillac,xts,73925
20000,2017,cadillac,xts,53270
14984,2017,cadillac,xts,92634
20990,2017,cadillac,xts,51055
19497,2017,cadillac,xts,80209
20495,2017,cadillac,xts,77000
17999,2017,cadillac,xts,80020
20490,2017,cadillac,xts,38815
20456,2017,cadillac,xts,60309
19000,2017,cadillac,xts,72944
26988,2018,cadillac,xts,42717
21450,2018,cadillac,xts,51649
25495,2018,cadillac,xts,48000
18000,2018,cadillac,xts,51000
34985,2019,cadillac,xts,21600
27999,2019,cadillac,xts,36000
18500,2019,cadillac,xts,71000
16995,2014,nissan,xterra x,90465
13400,2013,nissan,xterra se 4x4,92403
13000,2014,nissan,xterra se,85000
14990,2014,nissan,xterra s sport utility 4d,103139
15990,2014,nissan,xterra s sport utility 4d,62002
16450,2015,nissan,xterra s 4wd,95825
17000,2013,nissan,xterra s,60545
20590,2015,nissan,xterra pro-4x sport,103463
13495,2013,nissan,xterra pro-4x,110047
13000,2013,nissan,xterra pro-4x,97200
23999,2015,nissan,xterra pro-4x,45895
13400,2013,nissan,xterra 4x4,92403
14988,2013,nissan,xterra 4wd,106041
14990,2013,nissan,xterra,100374
12995,2013,nissan,xterra,66000
17000,2013,nissan,xterra,98043
12900,2013,nissan,xterra,85500
11900,2013,nissan,xterra,102727
11324,2013,nissan,xterra,125116
16500,2014,nissan,xterra,71145
14299,2014,nissan,xterra,102999
9800,2014,nissan,xterra,143883
19000,2014,nissan,xterra,57427
24191,2015,nissan,xterra,75475
16500,2015,nissan,xterra,76000
12995,2015,nissan,xterra,91143
13900,2015,nissan,xterra,95101
9200,2015,nissan,xterra,70000
20950,2015,nissan,xterra,95280
12450,2015,nissan,xterra,36000
48590,2020,cadillac,xt6 premium luxury,8994
51990,2020,cadillac,xt6 premium luxury,4509
49990,2020,cadillac,xt6 premium luxury,5555
48990,2020,cadillac,xt6 premium luxury,7270
49990,2020,cadillac,xt6 premium luxury,7603
54120,2020,cadillac,xt6 awd sport,14419
55990,2020,cadillac,xt6 awd 4dr sport,5273
55990,2020,cadillac,xt6 awd 4dr sport,5801
49995,2020,cadillac,xt6,8290
51500,2020,cadillac,xt6,7603
46799,2020,cadillac,xt6,7302
57389,2020,cadillac,xt6,3236
59499,2020,cadillac,xt6,3844
46664,2020,cadillac,xt6,3677
22990,2017,cadillac,xt5 sport utility 4d,39301
23590,2017,cadillac,xt5 sport utility 4d,43595
22990,2017,cadillac,xt5 sport utility 4d,30883
24990,2017,cadillac,xt5 sport utility 4d,25312
24990,2017,cadillac,xt5 sport utility 4d,22605
23990,2017,cadillac,xt5 sport utility 4d,39301
24990,2018,cadillac,xt5 sport utility 4d,31708
26990,2018,cadillac,xt5 sport utility 4d,22217
30500,2019,cadillac,xt5 premium luxury fwd,34304
32950,2017,cadillac,xt5 premium luxury awd,45828
39999,2020,cadillac,xt5 premium luxury awd,16167
37500,2017,cadillac,xt5 premium luxury,25698
27000,2017,cadillac,xt5 premium luxury,48500
593,2020,cadillac,xt5 premium luxury,7176
40980,2020,cadillac,xt5 premium luxury,7176
577,2020,cadillac,xt5 premium luxury,7176
26000,2017,cadillac,xt5 platinum awd,66000
26577,2017,cadillac,xt5 platinum 4d sport utility automatic,70820
34999,2017,cadillac,xt5 platinum,39789
47500,2019,cadillac,xt5 platinum,22599
24590,2017,cadillac,xt5 luxury sport,32286
27990,2017,cadillac,xt5 luxury sport,23871
28990,2017,cadillac,xt5 luxury sport,13794
29990,2017,cadillac,xt5 luxury sport,13405
28990,2017,cadillac,xt5 luxury sport,21528
25590,2017,cadillac,xt5 luxury sport,29846
27590,2017,cadillac,xt5 luxury sport,21981
28590,2017,cadillac,xt5 luxury sport,18844
27590,2017,cadillac,xt5 luxury sport,20290
27990,2017,cadillac,xt5 luxury sport,23112
27590,2017,cadillac,xt5 luxury sport,20476
26990,2017,cadillac,xt5 luxury sport,30762
26990,2017,cadillac,xt5 luxury sport,28539
30590,2017,cadillac,xt5 luxury sport,15153
27990,2017,cadillac,xt5 luxury sport,26914
27590,2017,cadillac,xt5 luxury sport,13410
30990,2018,cadillac,xt5 luxury sport,14748
29990,2018,cadillac,xt5 luxury sport,21384
27990,2018,cadillac,xt5 luxury sport,21053
29990,2017,cadillac,xt5 luxury package,37585
28989,2017,cadillac,xt5 luxury fwd,11876
27808,2017,cadillac,xt5 luxury awd,40000
17800,2017,cadillac,xt5 luxury awd,103500
26374,2017,cadillac,xt5 luxury awd,36876
17800,2017,cadillac,xt5 luxury awd,103200
29998,2018,cadillac,xt5 luxury awd,36898
29035,2018,cadillac,xt5 luxury awd,47194
30990,2018,cadillac,xt5 luxury awd,24980
28495,2018,cadillac,xt5 luxury awd,58000
24995,2017,cadillac,xt5 luxury,38000
27500,2017,cadillac,xt5 luxury,28500
27500,2017,cadillac,xt5 luxury,34000
28995,2017,cadillac,xt5 luxury,27000
25753,2017,cadillac,xt5 luxury,56991
26040,2017,cadillac,xt5 luxury,35327
28995,2017,cadillac,xt5 luxury,27372
26555,2017,cadillac,xt5 luxury,35055
29999,2017,cadillac,xt5 luxury,26468
21900,2018,cadillac,xt5 luxury,33000
31975,2019,cadillac,xt5 luxury,28927
17800,2017,cadillac,xt5 awd luxury,103200
27990,2017,cadillac,xt5 awd,26000
22988,2017,cadillac,xt5 awd,34390
31155,2015,cadillac,xt5,39000
28897,2017,cadillac,xt5,41952
27988,2017,cadillac,xt5,15021
29900,2017,cadillac,xt5,28055
24991,2017,cadillac,xt5,44330
25901,2017,cadillac,xt5,51825
29575,2017,cadillac,xt5,19598
29877,2017,cadillac,xt5,43384
22500,2017,cadillac,xt5,44961
30995,2017,cadillac,xt5,22050
18995,2017,cadillac,xt5,58644
36995,2017,cadillac,xt5,6378
29183,2017,cadillac,xt5,25284
31977,2017,cadillac,xt5,16806
27519,2017,cadillac,xt5,41866
26000,2017,cadillac,xt5,42517
31977,2017,cadillac,xt5,25437
25500,2017,cadillac,xt5,21208
28555,2017,cadillac,xt5,23259
29980,2017,cadillac,xt5,33783
25879,2017,cadillac,xt5,42517
25781,2017,cadillac,xt5,34396
26545,2017,cadillac,xt5,34693
26983,2017,cadillac,xt5,31397
23450,2017,cadillac,xt5,39034
24952,2017,cadillac,xt5,34396
30990,2017,cadillac,xt5,28382
21980,2017,cadillac,xt5,65026
25283,2017,cadillac,xt5,49061
28990,2017,cadillac,xt5,33062
27995,2017,cadillac,xt5,27441
22998,2017,cadillac,xt5,37325
31499,2017,cadillac,xt5,24861
30388,2017,cadillac,xt5,43384
27990,2017,cadillac,xt5,24386
30416,2017,cadillac,xt5,30315
25495,2017,cadillac,xt5,35604
29950,2017,cadillac,xt5,13056
27488,2017,cadillac,xt5,37272
27811,2017,cadillac,xt5,21995
25980,2017,cadillac,xt5,39542
24289,2017,cadillac,xt5,42132
29923,2017,cadillac,xt5,30315
34500,2017,cadillac,xt5,10891
30600,2017,cadillac,xt5,25053
29999,2017,cadillac,xt5,34073
27000,2017,cadillac,xt5,46042
27177,2017,cadillac,xt5,43318
30660,2017,cadillac,xt5,21582
27910,2017,cadillac,xt5,26941
23884,2017,cadillac,xt5,47258
25982,2017,cadillac,xt5,28841
31488,2017,cadillac,xt5,33051
28502,2017,cadillac,xt5,15276
27788,2017,cadillac,xt5,30673
31977,2017,cadillac,xt5,18725
18775,2017,cadillac,xt5,107498
21998,2017,cadillac,xt5,44961
26500,2017,cadillac,xt5,18087
31899,2017,cadillac,xt5,40254
28995,2017,cadillac,xt5,33715
23995,2017,cadillac,xt5,51054
26374,2017,cadillac,xt5,36876
31977,2017,cadillac,xt5,25461
26950,2017,cadillac,xt5,34071
29988,2017,cadillac,xt5,22063
29000,2018,cadillac,xt5,47778
28998,2018,cadillac,xt5,19491
29000,2018,cadillac,xt5,33789
34996,2018,cadillac,xt5,17874
30465,2018,cadillac,xt5,5007
16695,2018,cadillac,xt5,24167
539,2018,cadillac,xt5,17087
27998,2018,cadillac,xt5,32555
27499,2018,cadillac,xt5,44144
24950,2018,cadillac,xt5,39363
29995,2018,cadillac,xt5,27048
25988,2018,cadillac,xt5,29280
29800,2018,cadillac,xt5,47764
29788,2018,cadillac,xt5,20883
27991,2018,cadillac,xt5,52072
31416,2018,cadillac,xt5,28363
29999,2018,cadillac,xt5,19491
17900,2018,cadillac,xt5,60000
29991,2018,cadillac,xt5,22260
31532,2018,cadillac,xt5,42105
26995,2018,cadillac,xt5,37514
26591,2018,cadillac,xt5,27887
36999,2019,cadillac,xt5,32285
45500,2019,cadillac,xt5,4000
33700,2019,cadillac,xt5,24448
31000,2019,cadillac,xt5,7748
38499,2020,cadillac,xt5,23749
44995,2020,cadillac,xt5,12867
53900,2020,cadillac,xt5,2419
40996,2020,cadillac,xt5,13473
39999,2020,cadillac,xt5,16167
34990,2019,cadillac,xt4 sport suv 4d,7908
34990,2019,cadillac,xt4 sport suv 4d,13272
32990,2019,cadillac,xt4 sport suv 4d,7908
31990,2019,cadillac,xt4 sport suv 4d,15996
39590,2020,cadillac,xt4 sport suv 4d,4506
35590,2020,cadillac,xt4 sport suv 4d,6837
36590,2020,cadillac,xt4 sport suv 4d,8440
35990,2020,cadillac,xt4 sport suv 4d,8440
36990,2020,cadillac,xt4 sport suv 4d,6837
37990,2020,cadillac,xt4 sport suv 4d,9005
37990,2020,cadillac,xt4 sport suv 4d,6426
39990,2020,cadillac,xt4 sport suv 4d,4506
24999,2019,cadillac,xt4 sport awd,29839
38998,2019,cadillac,xt4 sport,11920
38998,2019,cadillac,xt4 sport,21793
38476,2020,cadillac,xt4 sport,9074
38249,2020,cadillac,xt4 sport,9074
34590,2019,cadillac,xt4 premium luxury,5277
35990,2020,cadillac,xt4 premium luxury,8162
35990,2020,cadillac,xt4 premium luxury,9018
36990,2020,cadillac,xt4 premium luxury,7688
36990,2020,cadillac,xt4 premium luxury,9141
38590,2020,cadillac,xt4 premium luxury,8708
36990,2020,cadillac,xt4 premium luxury,4858
34903,2019,cadillac,xt4 fwd premium luxury,17952
546,2020,cadillac,xt4 awd sport,8801
547,2020,cadillac,xt4 awd sport,9613
563,2020,cadillac,xt4 awd sport,3975
31700,2020,cadillac,xt4 awd premium luxury automatic,18433
24999,2019,cadillac,xt4,29839
38500,2019,cadillac,xt4,16772
31500,2019,cadillac,xt4,6936
32995,2019,cadillac,xt4,13292
33995,2019,cadillac,xt4,3495
35995,2019,cadillac,xt4,14885
13950,2019,cadillac,xt4,22662
31995,2019,cadillac,xt4,12267
28998,2019,cadillac,xt4,1365
35695,2019,cadillac,xt4,7872
34882,2020,cadillac,xt4,34221
38476,2020,cadillac,xt4,9074
34245,2020,cadillac,xt4,34221
36983,2020,cadillac,xt4,3650
38249,2020,cadillac,xt4,9074
35428,2020,cadillac,xt4,13652
35000,2020,cadillac,xt4,13652
34490,2020,cadillac,xt4,12408
35121,2020,cadillac,xt4,34221
35495,2020,cadillac,xt4,7246
31000,2015,ford,xlt f-150 4x4,37600
44000,2016,ford,xlt,65800
7495,2013,harley-davidson,xl1200x,1235
2850,2015,harley-davidson,xl 883,5000
36995,2016,jaguar,xjl rwd supercharged,29037
54995,2019,jaguar,xjl rwd portfolio,3341
18000,2013,jaguar,xjl,74500
24895,2013,jaguar,xj-series,55102
24695,2013,jaguar,xj-series,55102
26375,2015,jaguar,xj-series,53464
34999,2016,jaguar,xj-series,44522
29990,2015,jaguar,xj xjl portfolio sedan 4d,53484
38990,2016,jaguar,xj xjl portfolio sedan 4d,19380
37590,2016,jaguar,xj xjl portfolio sedan 4d,19448
41590,2017,jaguar,xj xjl portfolio sedan 4d,16654
42590,2017,jaguar,xj xjl portfolio sedan 4d,16654
33995,2016,jaguar,xj xjl portfolio,52296
42888,2017,jaguar,xj r-sport,7030
32900,2017,jaguar,xj r sport,1917
31850,2016,jaguar,xj portfolio,37499
35900,2017,jaguar,xj l portfolio awd,8696
24995,2014,jaguar,xj l portfolio,74337
23495,2013,jaguar,xj,61791
13600,2013,jaguar,xj,78000
17991,2013,jaguar,xj,61081
22500,2013,jaguar,xj,48000
22995,2014,jaguar,xj,93409
27500,2015,jaguar,xj,69705
28595,2016,jaguar,xj,54895
39850,2016,jaguar,xj,79699
43995,2016,jaguar,xj,32150
69950,2018,jaguar,xj,7351
69950,2018,jaguar,xj,17581
19675,2015,jaguar,xf-series,63422
21995,2016,jaguar,xf-series,56929
38985,2018,jaguar,xf-series,36439
37855,2018,jaguar,xf-series,36439
20775,2015,jaguar,xf v6 sport,38820
15500,2013,jaguar,xf v6 rwd,56000
15900,2013,jaguar,xf v6,56000
16000,2013,jaguar,xf supercharged,72000
23447,2017,jaguar,xf supercharged,33888
17500,2015,jaguar,xf sport supercharged awd,61906
17990,2013,jaguar,xf sedan 4d,66595
17990,2013,jaguar,xf sedan 4d,61176
28500,2017,jaguar,xf s,63300
23000,2016,jaguar,xf r sport,1500
19590,2015,jaguar,xf premium sedan 4d,51607
17995,2015,jaguar,xf premium,65219
17600,2015,jaguar,xf premium,57000
16995,2014,jaguar,xf i4 t,40758
18650,2014,jaguar,xf awd supercharged,59320
18998,2015,jaguar,xf 4dr sdn i4 t premium rwd,40030
26999,2017,jaguar,xf 35t prestige,38751
24999,2017,jaguar,xf 20d prestige,34281
25990,2017,jaguar,xf 20d premium sedan 4d,24902
17800,2013,jaguar,xf,54000
14900,2013,jaguar,xf,82659
16900,2013,jaguar,xf,57666
5000,2013,jaguar,xf,56345
12500,2013,jaguar,xf,87855
19995,2013,jaguar,xf,29496
12995,2013,jaguar,xf,83267
16497,2013,jaguar,xf,51927
18900,2013,jaguar,xf,75374
13890,2013,jaguar,xf,84901
12500,2013,jaguar,xf,81300
11995,2014,jaguar,xf,92589
15795,2014,jaguar,xf,79032
11995,2014,jaguar,xf,89000
17400,2015,jaguar,xf,71109
20955,2015,jaguar,xf,65047
13900,2015,jaguar,xf,95211
17995,2015,jaguar,xf,53982
15000,2015,jaguar,xf,76000
19595,2015,jaguar,xf,45831
17200,2015,jaguar,xf,74000
24295,2016,jaguar,xf,49279
25500,2016,jaguar,xf,21700
20900,2016,jaguar,xf,41000
23995,2016,jaguar,xf,49279
21995,2016,jaguar,xf,49747
25900,2017,jaguar,xf,21946
24890,2017,jaguar,xf,48653
23995,2017,jaguar,xf,20153
27995,2017,jaguar,xf,6446
27500,2018,jaguar,xf,49502
28476,2019,jaguar,xf,30965
26337,2017,jaguar,xe premium*moon roof*lea,12861
39990,2020,jaguar,xe p250 s sedan 4d,7531
27995,2017,jaguar,xe 35t r-sport,46894
29991,2017,jaguar,xe 35t r-sport,49981
28975,2017,jaguar,xe 35t prestige,32548
28000,2017,jaguar,xe 35t prestige,8699
30990,2018,jaguar,xe 25t premium sedan 4d,10469
25990,2017,jaguar,xe 20d premium sedan 4d,18801
29995,2017,jaguar,xe 20d awd,13000
23455,2017,jaguar,xe,36399
25995,2017,jaguar,xe,37000
24577,2017,jaguar,xe,64580
23900,2017,jaguar,xe,27191
22988,2017,jaguar,xe,22810
23888,2017,jaguar,xe,49772
17995,2017,jaguar,xe,69470
24995,2017,jaguar,xe,37982
27950,2017,jaguar,xe,29166
21995,2017,jaguar,xe,58913
22995,2017,jaguar,xe,47173
20995,2017,jaguar,xe,58913
19995,2017,jaguar,xe,30447
21988,2017,jaguar,xe,30746
27500,2017,jaguar,xe,26401
18995,2017,jaguar,xe,69470
